DG1000420,2013-12-02 06:50,68.219994
DG1000420,2013-12-02 07:00,68.939995
DG1000420,2013-12-02 07:10,72.539993
DG1000420,2013-12-02 07:20,74.699997
DG1000420,2013-12-02 07:30,74.519997
DG1000420,2013-12-02 07:40,74.879997
DG1000420,2013-12-02 07:50,80.099998
DG1000420,2013-12-02 08:00,82.979996
DG1000420,2013-12-02 08:10,85.5
DG1000420,2013-12-02 08:20,84.779999
DG1000420,2013-12-02 08:30,83.339996
DG1000420,2013-12-02 08:40,79.379997
DG1000420,2013-12-02 08:50,76.32
DG1000420,2013-12-02 09:00,75.239998
DG1000420,2013-12-02 09:10,74.519997
DG1000420,2013-12-02 09:20,74.159996
DG1000420,2013-12-02 09:30,71.639999
DG1000420,2013-12-02 09:40,71.639999
DG1000420,2013-12-02 09:50,71.639999
DG1000420,2013-12-02 10:00,69.659996
DG1000420,2013-12-02 10:10,67.5
DG1000420,2013-12-02 10:20,70.559998
DG1000420,2013-12-02 10:30,68.759995
DG1000420,2013-12-02 10:40,66.059998
DG1000420,2013-12-02 10:50,68.939995
DG1000420,2013-12-02 11:00,68.759995
DG1000420,2013-12-02 11:10,70.019997
DG1000420,2013-12-02 11:20,70.199997
DG1000420,2013-12-02 11:30,68.039993
DG1000420,2013-12-02 11:40,68.399994
DG1000420,2013-12-02 11:50,68.219994
DG1000420,2013-12-02 12:00,61.919998
DG1000420,2013-12-02 12:10,59.939999
DG1000420,2013-12-02 12:20,59.939999
DG1000420,2013-12-02 12:30,58.319996
DG1000420,2013-12-02 12:40,54.179996
DG1000420,2013-12-02 12:50,55.619999
DG1000420,2013-12-02 13:00,57.959999
DG1000420,2013-12-02 13:10,59.039997
DG1000420,2013-12-02 13:20,62.459999
DG1000420,2013-12-02 13:30,66.599998
DG1000420,2013-12-02 13:40,74.699997
DG1000420,2013-12-02 13:50,73.259995
DG1000420,2013-12-02 14:00,76.68
DG1000420,2013-12-02 14:10,83.879997
DG1000420,2013-12-02 14:20,88.019997
DG1000420,2013-12-02 14:30,88.559998
DG1000420,2013-12-02 14:40,88.739998
DG1000420,2013-12-02 14:50,86.939995
DG1000420,2013-12-02 15:00,86.039993
DG1000420,2013-12-02 15:10,86.939995
DG1000420,2013-12-02 15:20,87.479996
DG1000420,2013-12-02 15:30,88.019997
DG1000420,2013-12-02 15:40,88.559998
DG1000420,2013-12-02 15:50,88.739998
DG1000420,2013-12-02 16:00,91.079994
DG1000420,2013-12-02 16:10,90.899994
DG1000420,2013-12-02 16:20,89.82
DG1000420,2013-12-02 16:30,93.419998
DG1000420,2013-12-02 16:40,96.299995
DG1000420,2013-12-02 16:50,96.299995
DG1000420,2013-12-02 17:00,98.819992
DG1000420,2013-12-02 17:10,96.659996
DG1000420,2013-12-02 17:20,95.579994
DG1000420,2013-12-02 17:30,94.859993
DG1000420,2013-12-02 17:40,97.019997
DG1000420,2013-12-02 17:50,95.939995
DG1000420,2013-12-02 18:00,94.139999
DG1000420,2013-12-02 18:10,95.399994
DG1000420,2013-12-02 18:20,96.299995
DG1000420,2013-12-02 18:30,95.759995
DG1000420,2013-12-02 18:40,92.519997
DG1000420,2013-12-02 18:50,92.159996
DG1000420,2013-12-02 19:00,91.439995
DG1000420,2013-12-02 19:10,91.619995
DG1000420,2013-12-02 19:20,93.959999
DG1000420,2013-12-02 19:30,92.699997
DG1000420,2013-12-02 19:40,91.079994
DG1000420,2013-12-02 19:50,92.339996
DG1000420,2013-12-02 20:00,90.539993
DG1000420,2013-12-02 20:10,89.279999
DG1000420,2013-12-02 20:20,89.82
DG1000420,2013-12-02 20:30,88.739998
DG1000420,2013-12-02 20:40,91.619995
DG1000420,2013-12-02 20:50,90.719994
DG1000420,2013-12-02 21:00,88.739998
DG1000420,2013-12-02 21:10,85.859993
DG1000420,2013-12-02 21:20,84.419998
DG1000420,2013-12-02 21:30,84.239998
DG1000420,2013-12-02 21:40,79.379997
DG1000420,2013-12-02 21:50,74.339996
DG1000420,2013-12-02 22:00,70.019997
DG1000420,2013-12-02 22:10,72.360001
DG1000420,2013-12-02 22:20,68.039993
DG1000420,2013-12-02 22:30,66.779999
DG1000420,2013-12-02 22:40,67.68
DG1000420,2013-12-02 22:50,64.439995
DG1000420,2013-12-02 23:00,63.719997
DG1000420,2013-12-02 23:10,61.379997
DG1000420,2013-12-02 23:20,58.319996
DG1000420,2013-12-02 23:30,55.619999
DG1000420,2013-12-02 23:40,55.799999
DG1000420,2013-12-02 23:50,55.619999
DG1000421,2013-12-01 00:00,24.48
DG1000421,2013-12-01 00:10,24.48
DG1000421,2013-12-01 00:20,24.48
DG1000421,2013-12-01 00:30,24.48
DG1000421,2013-12-01 00:40,24.48
DG1000421,2013-12-01 00:50,23.939999
DG1000421,2013-12-01 01:00,22.32
DG1000421,2013-12-01 01:10,22.32
DG1000421,2013-12-01 01:20,22.32
DG1000421,2013-12-01 01:30,22.32
DG1000421,2013-12-01 01:40,22.32
DG1000421,2013-12-01 01:50,22.32
DG1000421,2013-12-01 02:00,22.32
DG1000421,2013-12-01 02:10,22.32
DG1000421,2013-12-01 02:20,22.32
DG1000421,2013-12-01 02:30,22.32
DG1000421,2013-12-01 02:40,22.32
DG1000421,2013-12-01 02:50,22.32
DG1000421,2013-12-01 03:00,22.32
DG1000421,2013-12-01 03:10,22.32
DG1000421,2013-12-01 03:20,22.32
DG1000421,2013-12-01 03:30,22.32
DG1000421,2013-12-01 03:40,22.32
DG1000421,2013-12-01 03:50,22.32
DG1000421,2013-12-01 04:00,22.32
DG1000421,2013-12-01 04:10,22.32
DG1000421,2013-12-01 04:20,22.32
DG1000421,2013-12-01 04:30,22.32
DG1000421,2013-12-01 04:40,22.32
DG1000421,2013-12-01 04:50,22.32
DG1000421,2013-12-01 05:00,22.32
DG1000421,2013-12-01 05:10,22.32
DG1000421,2013-12-01 05:20,22.32
DG1000421,2013-12-01 05:30,22.32
DG1000421,2013-12-01 05:40,22.32
DG1000421,2013-12-01 05:50,23.4
DG1000421,2013-12-01 06:00,22.32
DG1000421,2013-12-01 06:10,22.32
DG1000421,2013-12-01 06:20,22.32
DG1000421,2013-12-01 06:30,22.32
DG1000421,2013-12-01 06:40,23.4
DG1000421,2013-12-01 06:50,24.48
DG1000421,2013-12-01 07:00,24.48
DG1000421,2013-12-01 07:10,24.48
DG1000421,2013-12-01 07:20,24.48
DG1000421,2013-12-01 07:30,24.48
DG1000421,2013-12-01 07:40,25.019999
DG1000421,2013-12-01 07:50,25.559999
DG1000421,2013-12-01 08:00,26.639999
DG1000421,2013-12-01 08:10,26.639999
DG1000421,2013-12-01 08:20,29.519999
DG1000421,2013-12-01 08:30,29.519999
DG1000421,2013-12-01 08:40,31.139999
DG1000421,2013-12-01 08:50,31.679998
DG1000421,2013-12-01 09:00,32.219997
DG1000421,2013-12-01 09:10,33.119999
DG1000421,2013-12-01 09:20,33.299999
DG1000421,2013-12-01 09:30,31.859999
DG1000421,2013-12-01 09:40,32.939999
DG1000421,2013-12-01 09:50,32.399998
DG1000421,2013-12-01 10:00,32.939999
DG1000421,2013-12-01 10:10,30.059999
DG1000421,2013-12-01 10:20,31.319998
DG1000421,2013-12-01 10:30,29.159998
DG1000421,2013-12-01 10:40,30.059999
DG1000421,2013-12-01 10:50,28.259998
DG1000421,2013-12-01 11:00,28.259998
DG1000421,2013-12-01 11:10,29.159998
DG1000421,2013-12-01 11:20,29.159998
DG1000421,2013-12-01 11:30,29.159998
DG1000421,2013-12-01 11:40,29.699999
DG1000421,2013-12-01 11:50,29.159998
DG1000421,2013-12-01 12:00,30.239998
DG1000421,2013-12-01 12:10,30.959999
DG1000421,2013-12-01 12:20,30.779999
DG1000421,2013-12-01 12:30,29.699999
DG1000421,2013-12-01 12:40,29.159998
DG1000421,2013-12-01 12:50,30.239998
DG1000421,2013-12-01 13:00,28.799999
DG1000421,2013-12-01 13:10,31.679998
DG1000421,2013-12-01 13:20,34.199997
DG1000421,2013-12-01 13:30,34.559998
DG1000421,2013-12-01 13:40,32.399998
DG1000421,2013-12-01 13:50,32.399998
DG1000421,2013-12-01 14:00,32.399998
DG1000421,2013-12-01 14:10,32.759998
DG1000421,2013-12-01 14:20,33.84
DG1000421,2013-12-01 14:30,33.299999
DG1000421,2013-12-01 14:40,33.66
DG1000421,2013-12-01 14:50,31.139999
DG1000421,2013-12-01 15:00,33.84
DG1000421,2013-12-01 15:10,33.84
DG1000421,2013-12-01 15:20,34.919998
DG1000421,2013-12-01 15:30,33.84
DG1000421,2013-12-01 15:40,33.84
DG1000421,2013-12-01 15:50,32.759998
DG1000421,2013-12-01 16:00,32.219997
DG1000421,2013-12-01 16:10,33.48
DG1000421,2013-12-01 16:20,32.399998
DG1000421,2013-12-01 16:30,34.019997
DG1000421,2013-12-01 16:40,34.559998
DG1000421,2013-12-01 16:50,33.48
DG1000421,2013-12-01 17:00,34.559998
DG1000421,2013-12-01 17:10,34.559998
DG1000421,2013-12-01 17:20,35.639999
DG1000421,2013-12-01 17:30,36.18
DG1000421,2013-12-01 17:40,36.719997
DG1000421,2013-12-01 17:50,35.639999
DG1000421,2013-12-01 18:00,34.559998
DG1000421,2013-12-01 18:10,34.559998
DG1000421,2013-12-01 18:20,35.639999
DG1000421,2013-12-01 18:30,35.639999
DG1000421,2013-12-01 18:40,36.18
DG1000421,2013-12-01 18:50,34.559998
DG1000421,2013-12-01 19:00,36.359997
DG1000421,2013-12-01 19:10,38.16
DG1000421,2013-12-01 19:20,37.619999
DG1000421,2013-12-01 19:30,38.16
DG1000421,2013-12-01 19:40,38.16
DG1000421,2013-12-01 19:50,38.16
DG1000421,2013-12-01 20:00,37.079998
DG1000421,2013-12-01 20:10,36
DG1000421,2013-12-01 20:20,36
DG1000421,2013-12-01 20:30,35.459999
DG1000421,2013-12-01 20:40,35.459999
DG1000421,2013-12-01 20:50,36
DG1000421,2013-12-01 21:00,36
DG1000421,2013-12-01 21:10,36
DG1000421,2013-12-01 21:20,34.919998
DG1000421,2013-12-01 21:30,33.84
DG1000421,2013-12-01 21:40,33.84
DG1000421,2013-12-01 21:50,34.379997
DG1000421,2013-12-01 22:00,33.84
DG1000421,2013-12-01 22:10,32.219997
DG1000421,2013-12-01 22:20,31.679998
DG1000421,2013-12-01 22:30,31.679998
DG1000421,2013-12-01 22:40,31.679998
DG1000421,2013-12-01 22:50,31.679998
DG1000421,2013-12-01 23:00,31.679998
DG1000421,2013-12-01 23:10,31.139999
DG1000421,2013-12-01 23:20,29.519999
DG1000421,2013-12-01 23:30,29.519999
DG1000421,2013-12-01 23:40,29.519999
DG1000421,2013-12-01 23:50,29.519999
